Account,Account Description,Date,Period,Type,Num,Line,Doc No,Name ID,Name,Memo,Debit,Credit,Currency,Foreign Amount,Reversal Of
1200,Accounts Receivable,06/04/2026,06/2026,Payment,JE-CR-31998,2,INV-10564,C-0107,Green Valley Co-op,,,"21,254.91",USD,,
1200,Accounts Receivable,06/04/2026,06/2026,Payment,JE-CR-31999,2,INV-10633,C-0143,Gorge Valley Co-op,,,"28,781.20",USD,,
1200,Accounts Receivable,06/04/2026,06/2026,Payment,JE-CR-32000,2,INV-10576,C-0186,Hawthorne Fresh Market,,,"16,630.88",USD,,
1200,Accounts Receivable,06/05/2026,06/2026,Invoice,JE-AR-10617,1,INV-10617,C-0301,Alpenkost GmbH,,"6,621.57",,EUR,"5,960.01",
1200,Accounts Receivable,06/05/2026,06/2026,Invoice,JE-AR-10754,1,INV-10754,C-0012,Olallie Market,,"4,120.00",,USD,,
1200,Accounts Receivable,06/05/2026,06/2026,Invoice,JE-AR-10775,1,INV-10775,C-0002,Flint Noodle House,,"1,224.29",,USD,,
1200,Accounts Receivable,06/05/2026,06/2026,Payment,JE-CR-32001,2,INV-10696,C-0142,Sextant Bakery,,,"2,679.89",USD,,
1200,Accounts Receivable,06/05/2026,06/2026,Payment,JE-CR-32002,2,INV-10587,C-0147,Vashon Island Market,,,"25,624.04",USD,,
1200,Accounts Receivable,06/05/2026,06/2026,Payment,JE-CR-32003,2,INV-10705,C-0239,Larkspur Noodle House,,,"3,734.50",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10758,1,INV-10758,C-0400,Salmonberry Market,,"15,860.18",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10765,1,INV-10765,C-0198,GREEN VALLEY COOP #2,,"13,535.35",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10772,1,INV-10772,C-0147,Vashon Island Market,,"15,669.79",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10776,1,INV-10776,C-0233,Rose City Market Hall,,"19,104.72",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10777,1,INV-10777,C-0396,Driftwood Pantry,,"26,569.22",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10783,1,INV-10783,C-0142,Sextant Bakery,,"3,702.34",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10784,1,INV-10784,C-0200,Ember Lane Grocers,,"18,048.28",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10786,1,INV-10786,C-0156,Hollow Noodle House,,"1,475.01",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10787,1,INV-10787,C-0273,Coldwater Creek Market,,"26,462.26",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10788,1,INV-10788,C-0331,Ironwood Grocery,,"26,225.65",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10794,1,INV-10794,C-0357,Mountain Grocers LLC,,"25,680.79",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10795,1,INV-10795,C-0390,Dogwood Bistro,,"1,595.14",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Invoice,JE-AR-10796,1,INV-10796,C-0423,Salt Marsh Kitchen,,"1,512.55",,USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32004,2,INV-10716,C-0008,Alder Cantina,,,"1,543.66",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32005,2,INV-10639,C-0027,Cascade Harvest Grocers,,,"16,976.57",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32006,2,INV-10620,C-0090,Zigzag Mountain Grocery,,,"20,321.06",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32007,2,INV-10649,C-0100,Copperleaf Brasserie,,,"1,313.11",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32008,2,INV-10651,C-0107,Green Valley Co-op,,,"12,709.79",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32009,2,INV-10609,C-0133,Sawtooth Natural Foods,,,"27,667.04",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32010,2,INV-10683,C-0172,Driftless Tavern,,,"1,605.23",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32011,2,INV-10631,C-0273,Coldwater Creek Market,,,"16,103.12",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32012,2,INV-10057,C-0301,Alpenkost GmbH,,,"12,779.05",EUR,"-11,797.50",
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32013,2,INV-10739,C-0323,Waxwing Eatery,,,"1,959.05",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32014,2,INV-10645,C-0331,Ironwood Grocery,,,"27,862.97",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32015,2,INV-10604,C-0335,Mountain Grocers Inc.,,,"28,699.93",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32016,2,INV-10581,C-0389,Umpqua Valley Foods,,,"23,618.51",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32017,2,INV-10662,C-0389,Umpqua Valley Foods,,,"21,442.19",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32018,2,INV-10589,C-0396,Driftwood Pantry,,,"24,075.51",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32019,2,INV-10582,C-0399,Larch Mountain Mercantile,,,"28,289.15",USD,,
1200,Accounts Receivable,06/08/2026,06/2026,Payment,JE-CR-32020,2,INV-10596,C-0415,Kestrel Market Hall,,,"16,885.78",USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Invoice,JE-AR-10781,1,INV-10781,C-0045,Bridgetown Pantry,,"21,972.90",,USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Invoice,JE-AR-10789,1,INV-10789,C-0081,Fernwood Grill,,"1,056.55",,USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Invoice,JE-AR-10790,1,INV-10790,C-0088,Palouse Provisions,,"13,870.18",,USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Invoice,JE-AR-10797,1,INV-10797,C-0069,Riverbend Natural Grocers,,"11,169.64",,USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Invoice,JE-AR-10800,1,INV-10800,C-0414,Belmont Natural Foods,,"13,904.28",,USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Payment,JE-CR-32021,2,INV-10657,C-0045,Bridgetown Pantry,,,"26,118.37",USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Payment,JE-CR-32022,2,INV-10637,C-0069,Riverbend Natural Grocers,,,"21,244.66",USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Payment,JE-CR-32023,2,INV-10688,C-0087,Inkwell Supper Club,,,"2,465.06",USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Payment,JE-CR-32024,2,INV-10634,C-0183,Madrona Food Co-op,,,"23,497.02",USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Payment,JE-CR-32025,2,INV-10666,C-0200,Ember Lane Grocers,,,"18,329.69",USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Payment,JE-CR-32026,2,INV-10686,C-0328,Drumlin Bakery,,,"2,897.47",USD,,
1200,Accounts Receivable,06/09/2026,06/2026,Payment,JE-CR-32027,2,INV-10612,C-0379,Filbert & Oak Market,,,"15,064.82",USD,,
1200,Accounts Receivable,06/10/2026,06/2026,Invoice,JE-AR-10770,1,INV-10770,C-0186,Hawthorne Fresh Market,,"26,642.23",,USD,,
1200,Accounts Receivable,06/10/2026,06/2026,Invoice,JE-AR-10778,1,INV-10778,C-0389,Umpqua Valley Foods,,"11,113.59",,USD,,
1200,Accounts Receivable,06/10/2026,06/2026,Invoice,JE-AR-10782,1,INV-10782,C-0105,Whidbey Harvest Co-op,,"19,487.39",,USD,,
1200,Accounts Receivable,06/10/2026,06/2026,Invoice,JE-AR-10798,1,INV-10798,C-0351,Yeoman Brasserie,,"1,598.76",,USD,,
1200,Accounts Receivable,06/10/2026,06/2026,Payment,JE-CR-32028,2,INV-10689,C-0301,Alpenkost GmbH,,,"11,200.00",USD,,
1200,Accounts Receivable,06/10/2026,06/2026,Payment,JE-CR-32028,3,PMT-32028,C-0301,Alpenkost GmbH,Unapplied payment,,"1,254.40",USD,,
1200,Accounts Receivable,06/11/2026,06/2026,Invoice,JE-AR-10779,1,INV-10779,C-0122,Owyhee Mercantile,,"16,177.42",,USD,,
1200,Accounts Receivable,06/11/2026,06/2026,Invoice,JE-AR-10785,1,INV-10785,C-0379,Filbert & Oak Market,,"20,442.75",,USD,,
1200,Accounts Receivable,06/11/2026,06/2026,Invoice,JE-AR-10801,1,INV-10801,C-0107,Green Valley Co-op,,"25,515.70",,USD,,
1200,Accounts Receivable,06/11/2026,06/2026,Invoice,JE-AR-10805,1,INV-10805,C-0035,Velvet Taproom,,"1,080.06",,USD,,
1200,Accounts Receivable,06/11/2026,06/2026,Payment,JE-CR-32029,2,INV-10733,C-0191,Riverstone Smokehouse,,,"1,904.20",USD,,
1200,Accounts Receivable,06/11/2026,06/2026,Payment,JE-CR-32030,2,INV-10597,C-0348,Foxglove Market,,,"15,132.48",USD,,
1200,Accounts Receivable,06/11/2026,06/2026,Payment,JE-CR-32031,2,INV-10721,C-0366,Kettle Bistro,,,"2,256.57",USD,,
1200,Accounts Receivable,06/12/2026,06/2026,Invoice,JE-AR-10806,1,INV-10806,C-0214,Nectar Noodle House,,"1,762.61",,USD,,
1200,Accounts Receivable,06/12/2026,06/2026,Payment,JE-CR-32032,2,INV-10626,C-0105,Whidbey Harvest Co-op,,,"20,659.14",USD,,
1200,Accounts Receivable,06/12/2026,06/2026,Payment,JE-CR-32033,2,INV-10725,C-0217,Paddle Eatery,,,"3,350.58",USD,,
1200,Accounts Receivable,06/12/2026,06/2026,Payment,JE-CR-32034,2,INV-10663,C-0233,Rose City Market Hall,,,"13,435.52",USD,,
1200,Accounts Receivable,06/12/2026,06/2026,Payment,JE-CR-32035,2,INV-10710,C-0282,Yarrow Deli,,,"2,839.66",USD,,
1200,Accounts Receivable,06/12/2026,06/2026,Payment,JE-CR-32036,2,INV-10638,C-0396,Driftwood Pantry,,,"17,186.20",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10791,1,INV-10791,C-0133,Sawtooth Natural Foods,,"24,146.77",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10792,1,INV-10792,C-0143,Gorge Valley Co-op,,"24,214.79",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10802,1,INV-10802,C-0064,Juniper Hill Foods,,"15,711.90",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10803,1,INV-10803,C-0046,Yakima Orchard Market,,"12,040.55",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10804,1,INV-10804,C-0335,Mountain Grocers Inc.,,"17,113.03",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10807,1,INV-10807,C-0012,Olallie Market,,"27,949.59",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10809,1,INV-10809,C-0066,Keel Smokehouse,,"1,672.28",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10810,1,INV-10810,C-0215,Nook Eatery,,"1,432.16",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10811,1,INV-10811,C-0303,Trillium Bistro,,"3,198.60",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10812,1,INV-10812,C-0330,Alder Street Market,,"18,003.05",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10813,1,INV-10813,C-0399,Larch Mountain Mercantile,,"13,092.94",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10814,1,INV-10814,C-0420,Nehalem Bay Grocers,,"20,282.87",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10816,1,INV-10816,C-0190,Magpie Tavern,,"3,398.17",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10817,1,INV-10817,C-0362,Quince Noodle House,,"2,671.34",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Invoice,JE-AR-10823,1,INV-10823,C-0014,Rivet Supper Club,,"2,566.54",,USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32037,2,INV-10694,C-0046,Yakima Orchard Market,,,"26,561.22",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32038,2,INV-10656,C-0122,Owyhee Mercantile,,,"12,643.50",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32039,2,INV-10679,C-0143,Gorge Valley Co-op,,,"18,162.80",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32040,2,INV-10697,C-0163,Elk Rock Provisions,,,"22,610.78",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32041,2,INV-10682,C-0193,Quinault Country Store,,,"20,558.54",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32042,2,INV-10761,C-0325,Cobalt Cafe,,,"1,250.06",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32043,2,INV-10614,C-0330,Alder Street Market,,,"24,653.89",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32044,2,INV-10748,C-0369,Eddy Pizzeria,,,"1,980.94",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32045,2,INV-10752,C-0371,Marrow Brasserie,,,"3,740.30",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32046,2,INV-10680,C-0399,Larch Mountain Mercantile,,,"20,252.27",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32047,2,INV-10630,C-0400,Salmonberry Market,,,"28,174.62",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32048,2,INV-10681,C-0420,Nehalem Bay Grocers,,,"22,305.54",USD,,
1200,Accounts Receivable,06/15/2026,06/2026,Payment,JE-CR-32049,2,INV-10665,C-0427,Deschutes Food Hall,,,"21,125.60",USD,,
1200,Accounts Receivable,06/16/2026,06/2026,Invoice,JE-AR-10707,1,INV-10707,C-0301,Alpenkost GmbH,,"13,491.85",,EUR,"12,149.35",
1200,Accounts Receivable,06/16/2026,06/2026,Invoice,JE-AR-10793,1,INV-10793,C-0415,Kestrel Market Hall,,"26,000.70",,USD,,
1200,Accounts Receivable,06/16/2026,06/2026,Invoice,JE-AR-10818,1,INV-10818,C-0090,Zigzag Mountain Grocery,,"25,329.28",,USD,,
1200,Accounts Receivable,06/16/2026,06/2026,Invoice,JE-AR-10819,1,INV-10819,C-0193,Quinault Country Store,,"18,501.15",,USD,,
1200,Accounts Receivable,06/16/2026,06/2026,Invoice,JE-AR-10824,1,INV-10824,C-0002,Flint Noodle House,,"1,841.15",,USD,,
1200,Accounts Receivable,06/16/2026,06/2026,Payment,JE-CR-32050,2,INV-10676,C-0012,Olallie Market,,,"19,959.39",USD,,
1200,Accounts Receivable,06/16/2026,06/2026,Payment,JE-CR-32051,2,INV-10759,C-0082,Chanterelle Supper Club,,,"1,210.27",USD,,
1200,Accounts Receivable,06/16/2026,06/2026,Payment,JE-CR-32052,2,INV-10731,C-0340,Eastside Cafe,,,"4,058.81",USD,,
1200,Accounts Receivable,06/16/2026,06/2026,Payment,JE-CR-32053,2,INV-10732,C-0353,Uproot Cafe,,,"1,252.80",USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Invoice,JE-AR-10799,1,INV-10799,C-0427,Deschutes Food Hall,,"16,080.94",,USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Invoice,JE-AR-10808,1,INV-10808,C-0096,Pioneer Square Provisions,,"21,354.06",,USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Invoice,JE-AR-10825,1,INV-10825,C-0027,Cascade Harvest Grocers,,"27,800.18",,USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Invoice,JE-AR-10826,1,INV-10826,C-0102,Indigo Deli,,"3,394.22",,USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Invoice,JE-AR-10827,1,INV-10827,C-0250,Nettle Cantina,,"1,363.87",,USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Invoice,JE-AR-10828,1,INV-10828,C-0209,Kelp Grill,,862.53,,USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Invoice,JE-AR-10831,1,INV-10831,C-0033,Treasure Valley Market,,"22,863.90",,USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Invoice,JE-AR-10832,1,INV-10832,C-0242,Pumice Cantina,,"3,056.31",,USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Payment,JE-CR-32054,2,INV-10774,C-0083,Acorn Supper Club,,,"1,531.54",USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Payment,JE-CR-32055,2,INV-10627,C-0147,Vashon Island Market,,,"11,293.13",USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Payment,JE-CR-32056,2,INV-10712,C-0158,Umber Grill,,,"2,123.77",USD,,
1200,Accounts Receivable,06/17/2026,06/2026,Payment,JE-CR-32057,2,INV-10647,C-0379,Filbert & Oak Market,,,"28,835.76",USD,,
1200,Accounts Receivable,06/18/2026,06/2026,Invoice,JE-AR-10829,1,INV-10829,C-0291,Lantern Supper Club,,"3,613.12",,USD,,
1200,Accounts Receivable,06/18/2026,06/2026,Invoice,JE-AR-10877,1,INV-10877,C-0233,Rose City Market Hall,,"9,340.00",,USD,,
1200,Accounts Receivable,06/18/2026,06/2026,Payment,JE-CR-32058,2,INV-10717,C-0081,Fernwood Grill,,,"1,493.36",USD,,
1200,Accounts Receivable,06/18/2026,06/2026,Payment,JE-CR-32059,2,INV-10669,C-0088,Palouse Provisions,,,"19,811.31",USD,,
1200,Accounts Receivable,06/18/2026,06/2026,Payment,JE-CR-32060,2,INV-10704,C-0183,Madrona Food Co-op,,,"14,671.41",USD,,
1200,Accounts Receivable,06/18/2026,06/2026,Payment,JE-CR-32061,2,INV-10747,C-0185,Gristmill Supper Club,,,"2,919.02",USD,,
1200,Accounts Receivable,06/18/2026,06/2026,Payment,JE-CR-32062,2,INV-10718,C-0247,Wren Noodle House,,,"2,313.25",USD,,
1200,Accounts Receivable,06/18/2026,06/2026,Payment,JE-CR-32063,2,INV-10720,C-0337,Saffron Taproom,,,"2,297.20",USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Invoice,JE-AR-10815,1,INV-10815,C-0154,Green Valley Cooperative Market,,"3,215.40",,USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Invoice,JE-AR-10820,1,INV-10820,C-0183,Madrona Food Co-op,,"24,360.04",,USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Invoice,JE-AR-10833,1,INV-10833,C-0189,Ironclad Brasserie,,"2,289.61",,USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Invoice,JE-AR-10839,1,INV-10839,C-0102,Indigo Deli,,"3,668.83",,USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Payment,JE-CR-32064,2,INV-10775,C-0002,Flint Noodle House,,,"1,224.29",USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Payment,JE-CR-32065,2,INV-10729,C-0031,Oyster Taproom,,,"2,691.10",USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Payment,JE-CR-32066,2,INV-10695,C-0096,Pioneer Square Provisions,,,"19,562.32",USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Payment,JE-CR-32067,2,INV-10743,C-0171,Dune Cantina,,,"1,300.26",USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Payment,JE-CR-32068,2,INV-10646,C-0186,Hawthorne Fresh Market,,,"15,803.46",USD,,
1200,Accounts Receivable,06/19/2026,06/2026,Payment,JE-CR-32069,2,INV-10675,C-0306,Tillamook Road Grocery,,,"27,723.37",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10830,1,INV-10830,C-0396,Driftwood Pantry,,"13,922.73",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10834,1,INV-10834,C-0163,Elk Rock Provisions,,"20,463.72",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10835,1,INV-10835,C-0306,Tillamook Road Grocery,,"16,269.23",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10840,1,INV-10840,C-0088,Palouse Provisions,,"20,180.73",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10842,1,INV-10842,C-0045,Bridgetown Pantry,,"22,445.31",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10843,1,INV-10843,C-0348,Foxglove Market,,"27,314.36",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10846,1,INV-10846,C-0008,Alder Cantina,,"1,371.34",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10847,1,INV-10847,C-0158,Umber Grill,,"1,783.65",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10848,1,INV-10848,C-0197,Elderberry Deli,,"3,280.89",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10849,1,INV-10849,C-0357,Mountain Grocers LLC,,"22,346.83",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10850,1,INV-10850,C-0082,Chanterelle Supper Club,,"1,984.29",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10851,1,INV-10851,C-0207,Wildwood Tavern,,"1,761.49",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10852,1,INV-10852,C-0273,Coldwater Creek Market,,"12,789.96",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10853,1,INV-10853,C-0414,Belmont Natural Foods,,"24,609.11",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10858,1,INV-10858,C-0172,Driftless Tavern,,"2,740.14",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10859,1,INV-10859,C-0198,GREEN VALLEY COOP #2,,"21,328.06",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10860,1,INV-10860,C-0215,Nook Eatery,,"3,192.39",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10861,1,INV-10861,C-0237,Plover Supper Club,,994.19,,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Invoice,JE-AR-10862,1,INV-10862,C-0366,Kettle Bistro,,"3,401.33",,USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32070,2,INV-10664,C-0033,Treasure Valley Market,,,"28,529.53",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32071,2,INV-10730,C-0075,Vesper Pizzeria,,,"3,860.48",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32072,2,INV-10667,C-0090,Zigzag Mountain Grocery,,,"23,793.90",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32073,2,INV-10724,C-0130,Cinder Kitchen,,,"1,090.92",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32074,2,INV-10678,C-0133,Sawtooth Natural Foods,,,"22,563.75",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32075,2,INV-10692,C-0335,Mountain Grocers Inc.,,,"21,350.24",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32076,2,INV-10648,C-0357,Mountain Grocers LLC,,,"27,683.39",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32077,2,INV-10755,C-0359,Yew Grill,,,"2,330.34",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32078,2,INV-10698,C-0400,Salmonberry Market,,,"13,143.63",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32079,2,INV-10773,C-0404,Cairn Cafe,,,"1,278.68",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32080,2,INV-10674,C-0414,Belmont Natural Foods,,,"28,696.12",USD,,
1200,Accounts Receivable,06/22/2026,06/2026,Payment,JE-CR-32081,2,INV-10687,C-0415,Kestrel Market Hall,,,"28,887.05",USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10821,1,INV-10821,C-0147,Vashon Island Market,,"17,548.42",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10822,1,INV-10822,C-0331,Ironwood Grocery,,"11,742.95",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10841,1,INV-10841,C-0400,Salmonberry Market,,"23,581.08",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10844,1,INV-10844,C-0200,Ember Lane Grocers,,"14,277.58",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10854,1,INV-10854,C-0036,Alpine Eatery,,"2,637.26",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10855,1,INV-10855,C-0139,Greenhouse Bistro,,"1,269.80",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10856,1,INV-10856,C-0378,Yellowjacket Taproom,,"2,476.56",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10863,1,INV-10863,C-0066,Keel Smokehouse,,710.85,,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10864,1,INV-10864,C-0186,Hawthorne Fresh Market,,"27,185.27",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10870,1,INV-10870,C-0037,Bellwether Tavern,,"3,798.41",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10871,1,INV-10871,C-0069,Riverbend Natural Grocers,,"21,340.36",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Invoice,JE-AR-10872,1,INV-10872,C-0075,Vesper Pizzeria,,"2,277.73",,USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Payment,JE-CR-32082,2,INV-10684,C-0064,Juniper Hill Foods,,,"24,456.30",USD,,
1200,Accounts Receivable,06/23/2026,06/2026,Payment,JE-CR-32083,2,INV-10798,C-0351,Yeoman Brasserie,,,"1,598.76",USD,,
1200,Accounts Receivable,06/24/2026,06/2026,Invoice,JE-AR-10836,1,INV-10836,C-0107,Green Valley Co-op,,"16,907.39",,USD,,
